Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:08:00,9	0:08:01,6	0		empshiwi	09.10.2020 09:38:24	empshiwi	09.10.2020 09:38:24	00:00:00,6	0,09
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\chatting with neighbor	0:08:04,4	0:08:10,7	0		empshiwi	09.10.2020 09:38:53	empshiwi	09.10.2020 09:38:53	00:00:06,2	0,86
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\chatting with neighbor\reacted	0:08:08,9	0:08:10,4	0		empshiwi	09.10.2020 09:39:17	empshiwi	09.10.2020 09:39:17	00:00:01,4	0,20
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:08:08,9	0:08:10,4	0		empshiwi	09.10.2020 09:39:21	empshiwi	09.10.2020 09:39:21	00:00:01,4	0,20
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\chatting with neighbor\perceived	0:08:08,0	0:08:08,2	0		empshiwi	09.10.2020 09:39:34	empshiwi	09.10.2020 09:39:34	00:00:00,1	0,02
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:08:10,7	0:08:15,0	0		empshiwi	09.10.2020 09:39:54	empshiwi	09.10.2020 09:39:54	00:00:04,2	0,59
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:08:15,9	0:08:32,3	0		empshiwi	09.10.2020 09:40:36	empshiwi	09.10.2020 09:40:36	00:00:16,4	2,26
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:08:33,3	0:08:39,5	0		empshiwi	09.10.2020 09:41:46	empshiwi	09.10.2020 09:41:46	00:00:06,1	0,84
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:08:40,3	0:08:45,0	0		empshiwi	09.10.2020 09:42:13	empshiwi	09.10.2020 09:42:13	00:00:04,6	0,64
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:08:46,9	0:08:50,5	0		empshiwi	09.10.2020 09:42:53	empshiwi	09.10.2020 09:42:53	00:00:03,6	0,49
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:08:51,8	0:08:52,2	0		empshiwi	09.10.2020 09:43:05	empshiwi	09.10.2020 09:43:05	00:00:00,3	0,05
