Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\asking question\reacted\verbal	0:06:08,9	0:06:10,0	0		empshiwi	15.10.2020 13:18:21	empshiwi	15.10.2020 13:18:21	00:00:01,0	0,16
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\asking question\reacted	0:06:05,5	0:06:06,7	0		empshiwi	15.10.2020 13:18:30	empshiwi	15.10.2020 13:18:30	00:00:01,2	0,18
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\asking question\reacted\verbal	0:06:05,5	0:06:06,7	0		empshiwi	15.10.2020 13:18:33	empshiwi	15.10.2020 13:18:33	00:00:01,2	0,18
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\asking question\perceived	0:06:05,4	0:06:05,6	0		empshiwi	15.10.2020 13:18:43	empshiwi	15.10.2020 13:18:43	00:00:00,1	0,02
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:06:10,0	0:06:10,5	0		empshiwi	15.10.2020 13:19:13	empshiwi	15.10.2020 13:19:13	00:00:00,5	0,08
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:06:10,6	0:07:14,0	0		empshiwi	15.10.2020 13:20:34	empshiwi	15.10.2020 13:20:34	00:01:03,4	9,30
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:18,9	0:07:23,6	0		empshiwi	15.10.2020 13:21:18	empshiwi	15.10.2020 13:21:18	00:00:04,7	0,69
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\looking at phone\reacted	0:07:18,9	0:07:23,6	0		empshiwi	15.10.2020 13:21:24	empshiwi	15.10.2020 13:21:24	00:00:04,7	0,69
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\looking at phone\reacted\verbal	0:07:18,9	0:07:23,6	0		empshiwi	15.10.2020 13:21:25	empshiwi	15.10.2020 13:21:25	00:00:04,7	0,69
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:24,2	0:07:26,5	0		empshiwi	15.10.2020 13:21:54	empshiwi	15.10.2020 13:21:54	00:00:02,2	0,33
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\looking at phone	0:07:14,6	0:07:23,7	0		empshiwi	15.10.2020 13:22:18	empshiwi	15.10.2020 13:22:18	00:00:09,0	1,32
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:28,1	0:07:29,7	0		empshiwi	15.10.2020 13:23:19	empshiwi	15.10.2020 13:23:19	00:00:01,5	0,23
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:31,1	0:07:34,7	0		empshiwi	15.10.2020 13:23:56	empshiwi	15.10.2020 13:23:56	00:00:03,6	0,53
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:36,0	0:07:37,6	0		empshiwi	15.10.2020 13:24:10	empshiwi	15.10.2020 13:24:10	00:00:01,6	0,23
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:38,5	0:07:40,1	0		empshiwi	15.10.2020 13:24:19	empshiwi	15.10.2020 13:24:19	00:00:01,5	0,23
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\drumming hands\reacted	0:07:38,5	0:07:40,1	0		empshiwi	15.10.2020 13:24:24	empshiwi	15.10.2020 13:24:24	00:00:01,5	0,23
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\drumming hands\reacted\verbal	0:07:38,5	0:07:40,1	0		empshiwi	15.10.2020 13:24:26	empshiwi	15.10.2020 13:24:26	00:00:01,5	0,23
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:07:40,1	0:07:43,8	0		empshiwi	15.10.2020 13:24:39	empshiwi	15.10.2020 13:24:39	00:00:03,6	0,53
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\drumming hands\perceived 	0:07:33,8	0:07:33,9	0		empshiwi	15.10.2020 13:25:18	empshiwi	15.10.2020 13:25:18	00:00:00,1	0,02
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\drumming hands	0:06:35,1	0:07:40,6	0		empshiwi	15.10.2020 13:25:57	empshiwi	15.10.2020 13:25:57	00:01:05,5	9,61
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:44,2	0:07:45,4	0		empshiwi	15.10.2020 13:26:16	empshiwi	15.10.2020 13:26:16	00:00:01,1	0,17
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:07:44,7	0:07:45,0	0		empshiwi	15.10.2020 13:26:23	empshiwi	15.10.2020 13:26:23	00:00:00,2	0,04
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:45,8	0:07:53,4	0		empshiwi	15.10.2020 13:26:39	empshiwi	15.10.2020 13:26:39	00:00:07,5	1,10
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:07:47,0	0:07:47,3	0		empshiwi	15.10.2020 13:26:46	empshiwi	15.10.2020 13:26:46	00:00:00,2	0,04
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:54,2	0:07:54,9	0		empshiwi	15.10.2020 13:26:53	empshiwi	15.10.2020 13:26:53	00:00:00,6	0,10
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:55,7	0:07:57,8	0		empshiwi	15.10.2020 13:27:00	empshiwi	15.10.2020 13:27:00	00:00:02,0	0,30
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:07:58,2	0:08:02,9	0		empshiwi	15.10.2020 13:27:08	empshiwi	15.10.2020 13:27:08	00:00:04,6	0,68
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:04,3	0:08:05,5	0		empshiwi	15.10.2020 13:27:17	empshiwi	15.10.2020 13:27:17	00:00:01,1	0,17
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\walking around\reacted	0:08:04,3	0:08:05,5	0		empshiwi	15.10.2020 13:27:22	empshiwi	15.10.2020 13:27:22	00:00:01,1	0,17
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\walking around\reacted\verbal	0:08:04,3	0:08:05,5	0		empshiwi	15.10.2020 13:27:23	empshiwi	15.10.2020 13:27:23	00:00:01,1	0,17
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\walking around\perseived	0:08:02,4	0:08:02,5	0		empshiwi	15.10.2020 13:27:41	empshiwi	15.10.2020 13:27:41	00:00:00,0	0,01
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:08:05,5	0:08:06,0	0		empshiwi	15.10.2020 13:27:48	empshiwi	15.10.2020 13:27:48	00:00:00,5	0,07
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:06,0	0:08:10,1	0		empshiwi	15.10.2020 13:28:07	empshiwi	15.10.2020 13:28:07	00:00:04,1	0,60
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:08:10,1	0:08:12,1	0		empshiwi	15.10.2020 13:28:20	empshiwi	15.10.2020 13:28:20	00:00:01,9	0,28
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:15,0	0:08:20,2	0		empshiwi	15.10.2020 13:28:43	empshiwi	15.10.2020 13:28:43	00:00:05,1	0,75
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:08:20,5	0:08:21,0	0		empshiwi	15.10.2020 13:28:54	empshiwi	15.10.2020 13:28:54	00:00:00,4	0,06
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:21,1	0:08:22,5	0		empshiwi	15.10.2020 13:29:03	empshiwi	15.10.2020 13:29:03	00:00:01,4	0,21
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:08:22,5	0:08:23,5	0		empshiwi	15.10.2020 13:29:09	empshiwi	15.10.2020 13:29:09	00:00:00,9	0,14
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\walking around	0:08:02,1	0:08:22,1	0		empshiwi	15.10.2020 13:29:41	empshiwi	15.10.2020 13:29:41	00:00:20,0	2,93
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:24,0	0:08:25,7	0		empshiwi	15.10.2020 13:30:25	empshiwi	15.10.2020 13:30:25	00:00:01,7	0,26
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:08:25,7	0:08:26,4	0		empshiwi	15.10.2020 13:30:31	empshiwi	15.10.2020 13:30:31	00:00:00,6	0,09
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:26,4	0:08:28,4	0		empshiwi	15.10.2020 13:30:41	empshiwi	15.10.2020 13:30:41	00:00:01,9	0,28
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:29,1	0:08:36,9	0		empshiwi	15.10.2020 13:31:11	empshiwi	15.10.2020 13:31:11	00:00:07,8	1,14
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:37,1	0:08:37,8	0		empshiwi	15.10.2020 13:31:15	empshiwi	15.10.2020 13:31:15	00:00:00,6	0,09
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:40,0	0:08:43,2	0		empshiwi	15.10.2020 13:31:30	empshiwi	15.10.2020 13:31:30	00:00:03,2	0,47
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:47,6	0:08:48,2	0		empshiwi	15.10.2020 13:31:40	empshiwi	15.10.2020 13:31:40	00:00:00,5	0,07
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:08:48,6	0:08:49,7	0		empshiwi	15.10.2020 13:31:46	empshiwi	15.10.2020 13:31:46	00:00:01,1	0,16
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:08:50,2	0:08:50,6	0		empshiwi	15.10.2020 13:32:23	empshiwi	15.10.2020 13:32:23	00:00:00,3	0,05
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:08:58,0	0:08:58,5	0		empshiwi	15.10.2020 13:32:48	empshiwi	15.10.2020 13:32:48	00:00:00,5	0,07
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:08:59,2	0:09:01,2	0		empshiwi	15.10.2020 13:33:08	empshiwi	15.10.2020 13:33:08	00:00:02,0	0,29
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\chatting with neighbor	0:08:59,2	0:09:01,2	0		empshiwi	15.10.2020 13:33:11	empshiwi	15.10.2020 13:33:11	00:00:02,0	0,29
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\chatting with neighbor\not perceived	0:08:59,2	0:09:01,2	0		empshiwi	15.10.2020 13:33:16	empshiwi	15.10.2020 13:33:16	00:00:02,0	0,29
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\chatting with neighbor\not reacted	0:08:59,2	0:09:01,2	0		empshiwi	15.10.2020 13:33:19	empshiwi	15.10.2020 13:33:19	00:00:02,0	0,29
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:08:49,7	0:09:02,7	0		empshiwi	15.10.2020 13:33:48	empshiwi	15.10.2020 13:33:48	00:00:13,0	1,91
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:09:03,4	0:09:05,7	0		empshiwi	15.10.2020 13:34:09	empshiwi	15.10.2020 13:34:09	00:00:02,2	0,33
