Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	disturbance\asking question\reacted	0:10:38,4	0:10:40,1	0		empshiwi	15.10.2020 11:55:38	empshiwi	15.10.2020 11:55:38	00:00:01,6	0,23
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	disturbance\asking question\reacted\verbal	0:10:38,4	0:10:40,1	0		empshiwi	15.10.2020 11:55:49	empshiwi	15.10.2020 11:55:49	00:00:01,6	0,23
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	speaking time\teachter	0:10:44,0	0:10:45,4	0		empshiwi	15.10.2020 11:56:04	empshiwi	15.10.2020 11:56:04	00:00:01,3	0,19
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	speaking time\teachter	0:10:46,6	0:10:47,1	0		empshiwi	15.10.2020 11:56:19	empshiwi	15.10.2020 11:56:19	00:00:00,4	0,06
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	speaking time\student	0:10:47,5	0:10:54,5	0		empshiwi	15.10.2020 12:00:32	empshiwi	15.10.2020 12:00:32	00:00:06,9	0,98
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	disturbance\asking question	0:10:47,5	0:10:54,5	0		empshiwi	15.10.2020 12:00:34	empshiwi	15.10.2020 12:00:34	00:00:06,9	0,98
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	disturbance\asking question\reacted	0:10:55,9	0:10:56,6	0		empshiwi	15.10.2020 12:00:44	empshiwi	15.10.2020 12:00:44	00:00:00,6	0,09
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	disturbance\asking question\reacted\verbal	0:10:55,9	0:10:56,6	0		empshiwi	15.10.2020 12:00:47	empshiwi	15.10.2020 12:00:47	00:00:00,6	0,09
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	speaking time\teachter	0:10:55,9	0:10:56,6	0		empshiwi	15.10.2020 12:00:49	empshiwi	15.10.2020 12:00:49	00:00:00,6	0,09
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	speaking time\student	0:10:57,2	0:10:59,0	0		empshiwi	15.10.2020 12:00:59	empshiwi	15.10.2020 12:00:59	00:00:01,7	0,25
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	speaking time\student	0:10:59,2	0:11:00,7	0		empshiwi	15.10.2020 12:01:21	empshiwi	15.10.2020 12:01:21	00:00:01,4	0,21
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	speaking time\teachter	0:10:59,6	0:11:00,7	0		empshiwi	15.10.2020 12:08:03	empshiwi	15.10.2020 12:08:03	00:00:01,1	0,16
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	speaking time\teachter	0:11:02,5	0:11:13,7	0		empshiwi	15.10.2020 12:08:43	empshiwi	15.10.2020 12:08:43	00:00:11,2	1,59
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	speaking time\student	0:11:13,7	0:11:17,6	0		empshiwi	15.10.2020 12:09:21	empshiwi	15.10.2020 12:09:21	00:00:03,9	0,57
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	disturbance\chatting with neighbor	0:11:13,7	0:11:17,6	0		empshiwi	15.10.2020 12:09:24	empshiwi	15.10.2020 12:09:24	00:00:03,9	0,57
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	disturbance\chatting with neighbor\perceived	0:11:13,7	0:11:13,8	0		empshiwi	15.10.2020 12:09:38	empshiwi	15.10.2020 12:09:38	00:00:00,0	0,01
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	speaking time\teachter	0:11:17,1	0:11:31,2	0		empshiwi	15.10.2020 12:10:12	empshiwi	15.10.2020 12:10:12	00:00:14,0	1,99
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	Phase\lesson end	0:11:31,0	0:11:31,2	0		empshiwi	15.10.2020 12:10:29	empshiwi	15.10.2020 12:10:29	00:00:00,2	0,03
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	Phase\class discussion	0:02:44,0	0:04:31,1	0		empshiwi	15.10.2020 12:13:00	empshiwi	15.10.2020 12:13:00	00:01:47,1	15,18
?		kodiert von Anna	Aperol_pilot_01_03_novice_B_cam1	Phase\teachers lecture	0:04:31,1	0:11:31,4	0		empshiwi	15.10.2020 12:14:52	empshiwi	15.10.2020 12:14:52	00:07:00,2	59,51
