Recording	Participant	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	257	197476	198316	840	StudentA	1	0,36027	0,13707	2,98478
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	258	198376	198476	100	StudentB	1	0,55862	0,09887	2,97469
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	259	198496	198696	200	StudentB	1	0,59618	0,11734	2,95234
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	260	198776	200355	1579	StudentA	1	0,33641	0,17824	2,98677
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	261	200595	201014	420	StudentC	1	0,65505	0,12996	2,95843
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	262	201034	201394	360	StudentC	1	0,66252	0,22059	2,96194
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	263	201414	201514	100	StudentC	1	0,63434	0,31314	2,98971
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	264	201834	202174	340	StudentA	1	0,42523	0,20065	2,95934
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	265	202194	202294	100	StudentA	1	0,33697	0,2451	2,94201
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	266	202394	202474	80		0	0,6795	0,3411	2,96741
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	267	202514	202653	140	StudentC	1	0,54146	0,24015	2,92466
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	268	202673	204073	1399	StudentC	1	0,5089	0,14702	2,97967
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	269	204253	204372	120	Classroom_others	1	0,24917	0,29064	2,88819
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	270	204592	204672	80	Classroom_others	1	0,24054	0,2445	2,6493
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	271	204712	204892	180	Classroom_others	0,88891	0,17941	0,39853	2,91453
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	272	204932	205232	300	Classroom_others	1	0,16726	0,34618	2,88784
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	273	205992	207511	1519	StudentC	1	0,54548	0,16493	2,9289
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	274	207990	208090	100	Classroom_others	1	0,21585	0,31673	2,97998
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	275	208110	208650	540	Classroom_others	1	0,2621	0,19598	2,93527
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	276	208690	208810	120	Classroom_others	1	0,17149	0,15724	2,96
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	277	208830	208970	140	Classroom_others	1	0,14642	0,17308	2,89167
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	278	209689	210129	440	StudentC	1	0,51621	0,27795	2,90309
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	279	210149	210649	500	StudentC	1	0,51442	0,41258	2,88365
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	280	210989	211368	380	StudentA	1	0,3826	0,149	2,98232
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	281	211408	211728	320	StudentA	1	0,45219	0,28741	2,96241
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	282	211788	216945	5157	StudentA	1	0,46685	0,1345	2,92647
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	283	217025	217305	280	StudentA	1	0,47185	0,16564	2,88441
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	284	217465	221183	3718	StudentA	1	0,46966	0,1717	2,89992
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	285	221403	222322	919	StudentC	1	0,57743	0,17897	2,93197
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	286	222602	223022	420	StudentA	1	0,30887	0,15678	2,95971
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	287	223082	225580	2499	StudentA	1	0,37442	0,14533	2,96041
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	288	225620	225820	200	StudentB	1	0,46067	0,15489	2,97498
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	289	225880	227199	1319	StudentA	1	0,3805	0,12556	2,99622
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	290	227239	227639	400	StudentB	1	0,51657	0,15133	2,96292
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	291	227679	227979	300	StudentA	1	0,37255	0,15673	2,95999
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	292	228099	228179	80	StudentC	1	0,81107	0,18601	2,99266
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	293	228199	228499	300	StudentC	1	0,75499	0,18147	3,02064
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	294	228738	230018	1279	StudentA	1	0,39319	0,08266	2,98526
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	295	230078	230258	180	StudentB	1	0,6649	0,07698	3,02679
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	296	230797	230917	120	Material	1	0,31257	0,74007	2,98963
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	297	230997	231117	120	Classroom_others	1	0,46976	0,85515	2,89832
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	298	231317	231397	80	Material	1	0,37585	0,69458	2,93755
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	299	231497	231597	100	Material	1	0,39395	0,73795	2,87646
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	300	231957	232076	120	Material	1	0,41246	0,82566	2,6669
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	301	232196	232416	220	Material	1	0,3924	0,80393	2,72957
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	302	232536	232756	220	Material	1	0,36442	0,64128	2,80671
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	303	232776	232936	160	Material	1	0,38528	0,65191	2,66162
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	304	232996	233256	260	Material	1	0,50516	0,81833	2,66849
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	305	233316	233556	240	Material	1	0,46367	0,79395	2,92072
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	306	234015	234115	100	Material	1	0,50267	0,89019	2,62643
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	307	234135	234375	240	Material	1	0,44607	0,86608	2,69527
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	308	235614	235954	340	StudentC	1	0,56157	0,12479	2,8023
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	309	236014	236354	340	StudentB	1	0,3836	0,28402	2,81216
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	310	236434	236894	460	StudentA	0,95653	0,23344	0,26414	2,91951
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	311	236994	237433	440	StudentA	1	0,27721	0,17633	2,94323
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	312	237613	237793	180	StudentC	1	0,64301	0,11105	2,97647
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	313	238533	238893	360	StudentC	1	0,60588	0,18238	2,92074
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	314	238973	239332	360	StudentB	1	0,36979	0,09279	2,95203
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	315	239412	241131	1719	StudentC	1	0,68509	0,05188	2,90489
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	316	242570	243190	620	StudentC	1	0,67285	0,08297	2,77036
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	317	243270	243390	120	Classroom_others	1	0,25949	0,06483	2,83456
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	318	243530	243730	200	Classroom_others	1	0,13055	0,04281	2,79694
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	319	244229	244349	120	StudentA	1	0,40298	0,02261	2,86387
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	320	244509	244689	180	StudentA	1	0,43377	0,02763	2,86204
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	321	246728	246968	240	StudentC	1	0,61691	0,02148	2,77049
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	322	247208	247847	640	StudentA	1	0,373	0,10731	2,82826
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	323	247887	248307	420	StudentB	1	0,52603	0,08009	2,85993
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	324	248367	248787	420	StudentA	1	0,28308	0,1137	2,86808
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	325	248847	249426	580	StudentB	1	0,47431	0,10088	2,88634
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	326	249586	251205	1619	StudentC	1	0,61205	0,14224	2,83168
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	327	251345	251765	420	StudentB	1	0,49467	0,20632	2,84078
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	328	251825	252085	260	StudentA	1	0,30301	0,3257	2,89968
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	329	252785	252924	140	Classroom_others	1	0,55094	0,1372	2,84057
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	330	252944	254683	1739	StudentC	1	0,59556	0,17538	2,81046
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	331	254723	255203	480	StudentC	1	0,56852	0,39466	2,78906
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	332	255323	255483	160	StudentB	1	0,48626	0,16639	2,86882
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	333	255623	255783	160	StudentA	1	0,31233	0,19398	3,02202
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	334	255823	256023	200	StudentA	1	0,26469	0,32708	2,89372
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	335	256123	256582	460	StudentC	1	0,59316	0,33132	2,91395
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	336	256602	258521	1919	StudentC	1	0,55724	0,19136	2,86942
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	337	258541	258741	200	StudentC	1	0,62084	0,21662	2,87978
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	338	258761	260640	1879	StudentC	1	0,54234	0,15208	2,81308
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	339	260720	263398	2678	StudentC	1	0,55208	0,1613	2,79383
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	340	263418	263598	180	StudentC	1	0,48038	0,26705	2,77608
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	341	263618	264198	580	StudentC	1	0,56024	0,21344	2,75909
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	342	266597	268236	1639	StudentC	1	0,55375	0,13678	2,84392
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	343	268316	268535	220	StudentB	0,90911	0,2712	0,19318	2,91925
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	344	268675	269175	500	StudentC	1	0,57913	0,14709	2,88024
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	345	269275	272633	3358	StudentC	1	0,58668	0,11992	2,85311
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	346	273253	273333	80	StudentC	1	0,5879	0,00739	2,92093
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	347	273373	273573	200	StudentC	1	0,54882	0,18449	2,9237
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	348	273952	274492	540	StudentB	1	0,48974	0,22351	2,92738
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	349	274532	279089	4557	StudentB	1	0,5249	0,15778	2,89414
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	350	280269	281208	939	StudentB	1	0,484	0,15771	2,85467
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	351	281288	282168	879	StudentC	1	0,63828	0,10853	2,877
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	352	282227	283207	979	StudentB	1	0,41682	0,12801	2,88371
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	353	283287	284486	1199	StudentC	1	0,61451	0,07872	2,91108
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	354	284566	284646	80	StudentB	1	0,2396	0,15382	2,96432
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	355	285566	286405	840	StudentC	1	0,58876	0,19876	2,9158
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	356	286425	286625	200	StudentC	1	0,58177	0,13832	2,89177
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	357	286645	287644	999	StudentC	1	0,58562	0,04371	2,89123
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	358	287984	288924	939	StudentA	1	0,45354	0,32885	2,91832
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	359	288964	289403	440	StudentA	1	0,51462	0,21739	2,9132
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	360	289443	290103	660	StudentA	1	0,46298	0,35853	2,95908
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	361	290163	290922	760	StudentA	1	0,49785	0,14501	2,92372
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	362	290942	291802	860	StudentA	1	0,41618	0,11057	2,89669
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	363	292242	292362	120	Material	0,66661	0,69843	0,48593	2,87185
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	364	294380	294720	340	Material	1	0,56493	0,72026	2,7749
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	365	294740	295800	1059	Material	1	0,50412	0,37837	2,79263
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	366	296399	296619	220	Classroom_others	1	0,21244	0,3592	2,78438
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	367	296639	296899	260	StudentA	1	0,3905	0,25182	2,81083
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	368	298358	298838	480	StudentC	1	0,61726	0,1311	2,81198
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	369	298918	299158	240	StudentB	1	0,3122	0,06345	2,80886
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	370	299238	299418	180	StudentA	1	0,20816	0,13094	2,86297
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	371	299557	299757	200	Material	1	0,4707	0,88977	2,83369
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	372	299937	300037	100	Material	1	0,42374	0,98922	2,81492
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	373	300877	301217	340	StudentA	1	0,31396	0,18564	2,87467
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	374	301336	301876	540	StudentC	1	0,63243	0,14381	2,90907
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	375	305514	306274	760	StudentC	1	0,61766	0,11568	2,8146
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	376	306334	306633	300	StudentB	1	0,41521	0,21082	2,79642
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	377	306673	307373	700	StudentA	1	0,34728	0,22599	2,85525
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	378	307413	307673	260	StudentB	1	0,49734	0,12311	2,91297
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	379	307733	309372	1639	StudentC	1	0,59389	0,11451	2,85533
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	380	309492	309592	100	StudentA	1	0,29113	0,25707	2,79364
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	381	309632	310051	420	StudentA	1	0,37066	0,18215	2,83047
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	382	310111	310431	320	StudentB	1	0,52653	0,1017	2,85823
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	383	310491	310971	480	StudentA	1	0,40969	0,11988	2,88137
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	384	311031	311151	120	StudentB	1	0,55712	0,15064	2,90833
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	385	311171	311271	100	StudentB	1	0,47869	0,12427	2,89219
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	386	311431	313849	2419	StudentC	1	0,61566	0,06013	2,852
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	387	315348	315968	620	StudentA	0,96775	0,35303	0,04441	2,87958
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	388	316148	317027	879	StudentC	1	0,55432	0,01943	2,84559
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	389	317187	317267	80	Classroom_others	1	0,33156	0,23481	2,89996
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	390	317867	318007	140	Material	1	0,51932	0,85384	2,80305
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	391	318067	318207	140	Material	1	0,61323	0,68717	2,93456
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	392	318447	318646	200	Material	1	0,54058	0,68925	2,74897
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	393	318786	318946	160	Material	1	0,47049	0,75866	2,77884
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	394	319026	319346	320	Material	1	0,51021	0,76685	2,797
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	395	319426	319566	140	Material	0,85717	0,56097	0,80077	2,85187
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	396	319586	319666	80	Material	1	0,47724	0,71577	2,75997
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	397	319946	320026	80	Material	1	0,61858	0,92314	2,68547
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	398	320146	320285	140	Material	1	0,4921	0,82364	2,76435
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	399	320305	320405	100	Material	1	0,46745	0,9869	2,55905
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	400	320425	320605	180	Material	1	0,47124	0,97592	2,6796
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	401	320825	320965	140	Material	1	0,54142	0,8883	2,58973
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	402	321125	321345	220	Material	1	0,55776	0,88965	2,58797
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	403	322144	322224	80	Material	1	0,6777	0,83515	2,70757
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	404	322484	322644	160	Material	1	0,60252	0,82589	2,65762
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	405	322944	323024	80		0	0,4745	0,87566	2,62012
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	406	325942	326062	120	Board	1	0,25152	0,34922	2,85018
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	407	326102	326342	240	Board	1	0,26148	0,07324	2,80077
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	408	326422	326822	400	Board	1	0,34616	0,48276	2,75716
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	409	326902	327122	220	Board	1	0,28333	0,08039	2,91861
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	410	327142	327381	240	Board	1	0,29405	0,16568	2,86398
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	411	327401	328781	1379	Board	1	0,44216	0,37665	2,75571
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	412	328841	328980	140	Board	1	0,57013	0,12951	2,77125
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	413	329040	332738	3698	Board	1	0,50833	0,46577	2,73038
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	414	332758	332998	240	Board	1	0,42425	0,43928	2,75777
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	415	333018	333198	180	Board	1	0,50979	0,45686	2,72791
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	416	333238	333598	360	Board	1	0,42224	0,47903	2,7637
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	417	333618	333878	260	Board	1	0,42256	0,56634	2,76434
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	418	333898	334097	200	Board	1	0,46614	0,47907	2,80256
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	419	334657	334777	120	StudentA	1	0,6499	0,05291	2,97405
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	420	335017	335317	300	Material	1	0,46562	0,77854	2,82808
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	421	336036	337695	1659	Material	1	0,54706	0,3508	2,85232
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	422	338275	342892	4617	Board	1	0,48771	0,41407	2,77553
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	423	342912	343252	340	Board	1	0,51104	0,44624	2,79151
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	424	343392	343692	300	Board	1	0,40791	0,45065	2,81753
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	425	343732	344232	500	Board	1	0,45605	0,4359	2,85251
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	426	344272	344412	140	Board	1	0,5024	0,21929	2,81994
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	427	344451	344591	140	Board	1	0,50429	0,24361	2,80962
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	428	345951	346131	180	Material	0,88884	0,70156	0,52858	2,97517
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	429	346210	346290	80	Material	1	0,68326	0,42268	2,78114
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	430	346310	348489	2179	Material	1	0,50084	0,29855	2,832
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	431	348629	352927	4297	Material	1	0,51549	0,33858	2,79659
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	432	353346	353486	140	Board	1	0,27967	0,41482	2,85229
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	433	353506	353786	280	Board	1	0,3943	0,29697	2,84005
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	434	353806	354086	280	Board	1	0,44765	0,38941	2,74973
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	435	354106	358303	4198	Board	1	0,48679	0,39461	2,82603
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	436	359003	359123	120	StudentA	1	0,47395	0,14471	2,96976
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	437	359183	359263	80	StudentC	1	0,77501	0,126	3,01923
